filename,dense_forest,dry_vegetation,low_humidity,strong_wind,rained_recently,high_temperature,minimal_human_activity,lightnings_frequent,power_lines_nearby,wildfire_risk,split
image_0957.png,0,1,1,1,1,0,1,0,0,0,train
image_0958.png,1,0,0,0,1,0,1,1,0,0,train
image_0959.png,1,1,0,1,1,0,1,0,1,0,train
image_0960.png,1,0,0,1,1,1,1,1,0,0,train
image_0961.png,0,0,1,1,1,1,1,0,0,0,train
image_0962.png,0,0,0,0,1,0,1,1,0,0,train
image_0963.png,0,0,0,1,0,0,1,1,1,0,train
image_0964.png,0,0,0,1,1,0,1,0,0,0,val
image_0965.png,0,0,0,0,0,0,0,1,1,0,train
image_0966.png,0,0,0,1,0,0,1,1,1,0,train
image_0967.png,1,1,1,1,1,1,1,0,0,0,val
image_0968.png,1,1,0,0,0,1,0,1,1,1,train
image_0969.png,0,1,0,0,1,1,0,0,1,0,train
image_0970.png,0,0,1,0,0,1,1,0,1,0,train
image_0971.png,0,1,0,1,1,1,0,1,0,0,train
image_0972.png,0,1,1,1,0,1,0,1,0,1,val
image_0973.png,1,0,1,1,0,0,1,0,1,1,train
image_0974.png,0,0,0,1,0,1,0,1,0,0,val
image_0975.png,0,0,1,1,1,1,1,1,1,0,train
image_0976.png,0,0,0,1,1,0,0,0,0,0,train
image_0977.png,0,0,0,0,1,0,0,1,1,0,train
image_0978.png,1,1,1,0,0,0,1,1,0,1,val
image_0979.png,0,1,1,0,0,0,0,1,0,0,train
image_0980.png,0,1,1,1,0,0,1,1,0,1,train
image_0981.png,0,0,0,0,0,0,1,0,0,0,train
image_0982.png,1,1,1,0,1,1,1,0,1,1,val
image_0983.png,1,0,1,1,0,0,1,0,0,0,train
image_0984.png,0,0,0,0,1,1,1,1,1,0,train
image_0985.png,0,0,0,1,1,1,0,0,0,0,train
image_0986.png,1,0,1,0,1,0,0,0,1,1,train
image_0987.png,0,1,0,0,1,0,0,0,1,0,val
image_0988.png,0,1,0,1,0,0,0,1,0,0,train
image_0989.png,0,0,0,1,0,0,0,0,0,0,val
image_0990.png,0,1,1,1,1,0,1,1,0,1,train
image_0991.png,1,0,1,0,0,0,0,0,0,1,train
image_0992.png,0,1,1,1,0,0,0,1,0,1,train
image_0993.png,0,0,1,0,1,1,1,1,1,0,train
image_0994.png,0,0,1,1,1,0,1,0,0,0,train
image_0995.png,0,1,0,0,0,0,1,1,0,0,val
image_0996.png,0,0,0,0,0,1,1,1,0,0,train
image_0997.png,1,1,0,0,0,0,0,0,1,0,train
image_0998.png,0,0,1,0,0,1,0,0,1,0,train
image_0999.png,0,1,1,0,1,1,0,1,1,0,val
image_1000.png,0,1,1,1,0,0,0,1,0,1,val
image_1001.png,0,1,1,0,0,1,0,0,1,0,train
image_1002.png,1,0,0,0,1,1,1,0,0,0,train
image_1003.png,1,1,0,0,1,1,1,0,1,0,train
image_1004.png,1,0,0,1,1,1,0,1,0,0,train
image_1005.png,0,0,1,1,1,0,1,0,1,0,train
image_1006.png,0,1,0,1,0,1,1,1,0,1,train
image_1007.png,0,0,0,0,1,0,1,1,1,0,train
image_1008.png,1,0,0,1,1,1,1,1,1,0,val
image_1009.png,1,1,0,1,1,0,0,1,0,0,val
image_1010.png,0,0,1,0,0,1,1,0,0,0,val
image_1011.png,0,1,0,0,0,0,1,0,1,0,val
image_1012.png,1,0,1,0,1,1,0,0,0,1,val
image_1013.png,1,0,1,0,0,0,1,1,1,1,train
image_1014.png,0,1,1,0,0,1,1,0,1,0,train
image_1015.png,1,1,1,0,0,0,0,1,1,1,train
image_1016.png,0,0,1,1,1,1,1,1,0,0,train
image_1017.png,0,1,1,0,1,0,0,1,0,0,train
image_1018.png,0,0,1,0,0,0,1,1,1,0,train
image_1019.png,1,0,1,1,0,1,1,0,0,0,train
image_1020.png,1,0,1,0,1,0,1,1,0,1,train
image_1021.png,1,1,0,0,1,1,1,1,0,0,train
image_1022.png,1,1,0,0,0,0,0,1,1,0,train
image_1023.png,0,0,1,0,0,0,0,0,1,0,val
image_1024.png,0,1,1,1,1,1,1,1,0,1,train
image_1025.png,0,0,1,1,1,0,0,0,1,0,train
image_1026.png,1,0,1,1,0,0,0,0,1,1,train
image_1027.png,1,1,0,0,0,1,0,0,1,1,train
image_1028.png,1,0,1,0,0,1,1,1,0,1,train
image_1029.png,1,0,1,0,1,0,0,1,0,1,train
image_1030.png,0,1,0,0,1,0,0,0,0,0,train
image_1031.png,0,0,0,0,1,0,1,0,1,0,val
image_1032.png,0,0,0,1,1,0,0,0,1,0,train
image_1033.png,1,1,0,1,1,1,0,0,1,0,val
image_1034.png,1,0,0,0,0,1,1,0,0,0,train
image_1035.png,0,0,1,1,0,0,1,0,1,0,val
image_1036.png,0,1,1,0,1,0,0,0,0,0,train
image_1037.png,0,1,0,1,0,1,1,0,0,0,train
image_1038.png,0,1,0,0,0,1,1,0,0,0,train
image_1039.png,1,1,0,1,0,0,1,1,1,0,train
image_1040.png,0,0,1,1,0,1,1,1,0,0,train
image_1041.png,0,0,1,0,1,0,1,1,1,0,train
image_1042.png,1,1,0,1,0,0,0,0,0,0,val
image_1043.png,0,0,0,0,1,0,1,0,0,0,val
image_1044.png,0,0,1,0,0,1,1,1,0,0,val
image_1045.png,1,0,1,0,0,1,0,1,0,1,train
image_1046.png,1,0,0,0,1,1,0,0,0,0,train
image_1047.png,0,0,0,1,1,0,0,0,1,0,train
image_1048.png,1,0,1,1,1,0,0,0,1,1,train
image_1049.png,1,0,0,1,0,1,1,0,0,0,train
image_1050.png,0,0,1,0,0,1,0,0,1,0,train
image_1051.png,0,0,1,0,0,1,1,0,0,0,train
image_1052.png,0,0,1,0,1,1,0,0,1,0,train
image_1053.png,0,0,0,1,0,1,1,1,0,0,val
image_1054.png,1,0,1,0,0,1,1,1,0,1,val
image_1055.png,0,0,0,1,0,0,0,0,0,0,train
image_1056.png,0,1,1,0,0,0,1,0,0,0,val
image_1057.png,0,1,1,0,1,0,1,0,0,0,train
image_1058.png,1,1,0,1,0,0,0,1,1,0,train
image_1059.png,0,0,1,0,0,0,1,0,0,0,train
image_1060.png,0,1,0,0,1,0,0,1,1,0,train
image_1061.png,0,0,1,1,0,0,0,1,0,0,train
image_1062.png,1,1,1,1,0,1,1,1,1,1,train
image_1063.png,1,0,1,0,0,0,0,1,1,1,train
image_1064.png,1,1,0,0,0,1,0,1,1,1,train
image_1065.png,1,1,1,0,0,0,0,1,1,1,train
image_1066.png,1,0,1,0,1,1,1,0,1,1,train
image_1067.png,0,0,0,0,0,0,1,0,0,0,train
image_1068.png,1,0,1,0,1,1,1,1,1,1,train
image_1069.png,1,1,1,1,0,0,0,0,0,1,train
image_1070.png,1,1,1,1,0,1,1,1,0,1,train
image_1071.png,1,0,1,1,0,0,1,0,0,0,train
image_1072.png,1,0,0,1,1,1,1,0,1,0,train
image_1073.png,1,0,1,1,1,0,0,0,1,1,train
image_1074.png,0,0,1,1,1,0,1,0,0,0,train
image_1075.png,0,1,0,0,1,0,1,0,1,0,val
image_1076.png,0,0,0,1,1,0,1,0,0,0,val
image_1077.png,1,1,1,1,1,0,1,1,1,1,train
image_1078.png,0,0,1,0,0,1,1,0,0,0,val
image_1079.png,0,0,1,1,1,0,0,1,0,0,train
image_1080.png,1,1,0,0,1,0,1,1,1,0,train
image_1081.png,0,1,0,0,0,1,0,1,1,0,train
image_1082.png,1,0,0,0,0,1,1,0,1,1,train
image_1083.png,0,1,0,0,0,0,0,0,0,0,train
image_1084.png,1,1,0,1,1,0,1,1,0,0,train
image_1085.png,1,0,0,1,0,1,0,0,0,1,train
image_1086.png,1,1,0,0,1,0,1,1,0,0,train
image_1087.png,1,0,1,1,1,0,1,1,1,1,val
image_1088.png,0,1,0,1,1,1,1,1,1,0,val
image_1089.png,1,1,1,0,0,0,0,0,1,1,val
image_1090.png,1,0,0,1,1,1,0,1,1,0,train
image_1091.png,0,0,0,1,1,1,0,0,0,0,train
image_1092.png,1,0,0,1,0,0,1,0,1,0,train
image_1093.png,0,0,0,0,0,1,0,1,1,0,train
image_1094.png,1,0,0,0,1,0,1,0,0,0,train
image_1095.png,1,0,1,1,0,0,1,1,1,1,train
image_1096.png,1,0,0,1,1,0,1,0,1,0,val
image_1097.png,1,0,1,1,1,1,0,0,1,1,train
image_1098.png,1,0,0,1,0,1,0,0,0,1,train
image_1099.png,1,0,1,0,1,1,1,1,1,1,train
image_1100.png,1,1,0,0,0,0,0,1,1,0,train
image_1101.png,0,0,0,0,0,0,0,1,0,0,train
image_1102.png,1,1,1,1,1,1,0,0,1,1,train
image_1103.png,1,1,0,1,0,1,1,0,0,0,train
image_1104.png,0,0,1,0,1,1,0,1,1,0,train
image_1105.png,0,0,1,1,0,0,0,0,1,0,train
image_1106.png,1,0,0,1,0,0,1,1,1,0,train
image_1107.png,0,0,1,0,1,0,0,0,1,0,val
image_1108.png,1,0,1,0,1,0,0,0,1,1,val
image_1109.png,0,0,0,1,1,1,0,0,0,0,train
image_1110.png,0,0,1,0,0,1,1,0,0,0,val
image_1111.png,0,0,0,1,0,0,0,0,1,0,train
image_1112.png,1,0,0,1,0,0,0,1,1,0,train
image_1113.png,0,0,1,1,0,0,0,0,1,0,val
image_1114.png,1,0,1,0,0,1,0,0,0,1,train
image_1115.png,1,1,1,0,1,0,1,0,1,1,train
image_1116.png,1,0,0,1,0,1,0,0,0,1,train
image_1117.png,0,1,1,0,1,1,0,0,1,0,train
image_1118.png,1,0,1,1,0,1,0,0,1,1,train
image_1119.png,1,0,1,1,0,1,0,1,0,1,val
image_1120.png,1,0,0,1,1,1,1,0,1,0,train
image_1121.png,0,1,1,1,1,1,0,0,1,1,val
image_1122.png,0,0,1,1,1,0,0,1,0,0,train
image_1123.png,0,0,0,0,1,1,0,1,0,0,train
image_1124.png,0,1,1,0,0,0,1,1,1,0,train
image_1125.png,0,1,0,0,1,1,1,0,0,0,train
image_1126.png,1,1,0,1,1,0,1,1,1,0,train
image_1127.png,1,0,0,0,0,1,0,1,0,1,train
image_1128.png,0,0,1,0,0,0,1,0,0,0,train
image_1129.png,1,1,1,1,1,0,1,0,1,1,val
image_1130.png,0,1,1,1,0,1,0,1,1,1,train
image_1131.png,0,1,1,1,1,0,0,0,1,1,train
image_1132.png,1,1,1,0,1,0,0,0,1,1,train
image_1133.png,1,1,1,0,1,1,0,0,0,1,train
image_1134.png,1,0,0,1,0,0,0,0,1,0,train
image_1135.png,1,0,0,0,0,0,0,0,1,0,train
image_1136.png,0,1,1,1,1,1,1,0,0,0,train
image_1137.png,1,0,0,1,1,0,0,1,1,0,train
image_1138.png,1,0,1,1,0,0,0,0,1,1,train
image_1139.png,1,0,0,0,0,1,1,0,1,1,val
image_1140.png,1,1,1,0,1,1,0,0,0,1,val
image_1141.png,0,0,1,1,0,0,1,1,1,0,train
image_1142.png,1,1,1,1,1,0,1,1,0,1,train
image_1143.png,0,1,1,1,1,1,0,1,0,1,val
image_1144.png,0,1,1,1,1,0,1,0,0,0,train
image_1145.png,0,1,0,0,0,1,0,1,1,0,train
image_1146.png,1,0,1,1,0,0,1,0,1,1,train
image_1147.png,0,0,0,1,0,0,0,1,1,0,train
image_1148.png,1,1,1,0,0,0,1,1,0,1,train
image_1149.png,0,1,1,0,1,0,0,0,1,0,val
image_1150.png,1,0,1,0,0,0,1,1,1,1,train
image_1151.png,0,0,0,0,0,0,1,0,0,0,train
image_1152.png,1,1,0,0,0,1,0,1,1,1,train
image_1153.png,1,0,0,1,1,1,1,1,0,0,train
image_1154.png,0,0,1,1,1,1,1,0,1,0,train
image_1155.png,0,1,1,1,1,0,0,0,0,1,val
image_1156.png,1,0,0,0,0,0,1,0,0,0,train
image_1157.png,1,1,0,1,1,1,0,0,1,0,train
image_1158.png,1,0,1,1,0,0,1,0,0,0,val
image_1159.png,1,0,1,1,0,0,1,0,0,0,train
image_1160.png,1,1,0,1,0,0,0,0,0,0,val
image_1161.png,1,1,1,1,0,0,1,1,0,1,train
image_1162.png,0,0,1,1,1,0,0,0,0,0,train
image_1163.png,0,0,0,0,1,0,0,1,0,0,train
image_1164.png,0,0,1,0,0,1,1,0,0,0,val
image_1165.png,1,0,1,1,0,0,1,0,0,0,train
image_1166.png,0,1,0,1,1,1,1,0,1,0,train
image_1167.png,1,0,0,0,1,0,1,0,1,0,train
image_1168.png,1,0,0,1,1,1,1,0,1,0,val
image_1169.png,0,1,1,1,1,0,0,1,0,1,val
image_1170.png,1,1,0,0,1,0,1,1,1,0,val
image_1171.png,0,0,1,0,1,1,1,1,0,0,train
image_1172.png,1,0,1,0,0,1,0,1,1,1,train
image_1173.png,1,1,1,1,1,1,0,1,1,1,train
image_1174.png,1,0,0,1,1,1,0,0,1,0,train
image_1175.png,1,1,0,1,0,1,1,0,0,0,val
image_1176.png,1,0,1,1,0,0,1,0,0,0,train
image_1177.png,1,0,0,1,1,1,1,1,0,0,train
image_1178.png,1,1,1,1,0,0,0,0,1,1,train
image_1179.png,0,0,0,1,0,1,1,1,1,0,train
image_1180.png,1,1,1,0,1,1,1,1,1,1,train
image_1181.png,0,0,1,0,1,0,1,0,1,0,train
image_1182.png,0,0,1,0,0,0,1,1,0,0,train
image_1183.png,1,0,1,0,0,0,0,1,1,1,train
image_1184.png,1,1,1,1,0,0,0,0,1,1,val
image_1185.png,1,0,1,0,1,1,0,1,1,1,val
image_1186.png,1,0,0,1,1,1,1,0,0,0,train
image_1187.png,0,1,0,0,0,1,0,0,0,0,train
image_1188.png,0,0,0,1,0,1,1,0,1,0,train
image_1189.png,1,1,1,0,1,0,1,1,1,1,train
image_1190.png,1,1,1,1,1,1,1,0,0,0,train
image_1191.png,0,0,1,1,1,1,0,0,1,0,train
image_1192.png,1,1,1,1,1,0,0,0,1,1,val
image_1193.png,0,0,0,0,0,0,0,0,0,0,train
image_1194.png,1,0,0,0,1,0,1,0,0,0,train
image_1195.png,1,1,0,0,0,1,0,0,0,1,train
image_1196.png,1,1,1,0,0,1,0,0,1,1,val
image_1197.png,0,1,1,0,1,0,0,1,0,0,train
image_1198.png,0,0,0,1,1,1,0,1,1,0,train
image_1199.png,0,1,1,0,1,1,0,0,0,0,val
image_1200.png,0,1,1,0,0,1,0,1,1,0,train
image_1201.png,0,1,0,0,1,1,0,1,1,0,train
image_1202.png,1,0,1,0,0,1,1,0,0,0,train
image_1203.png,0,0,0,1,0,0,1,1,1,0,train
image_1204.png,1,0,0,1,1,1,1,1,0,0,train
image_1205.png,0,1,1,0,1,0,1,0,0,0,train
image_1206.png,0,0,0,0,0,0,0,0,0,0,val
image_1207.png,1,1,1,1,0,1,0,1,0,1,train
image_1208.png,0,0,0,1,1,1,1,1,1,0,train
image_1209.png,1,1,0,0,0,1,1,1,0,1,train
image_1210.png,0,1,1,1,0,0,1,0,1,1,val
image_1211.png,0,1,1,0,1,1,0,0,0,0,train
image_1212.png,0,0,1,0,1,0,1,0,0,0,train
image_1213.png,1,1,1,0,1,1,1,1,1,1,val
image_1214.png,0,1,0,1,1,0,1,0,0,0,train
image_1215.png,0,0,1,0,0,0,1,0,1,0,train
image_1216.png,0,0,1,0,0,0,1,0,0,0,train
image_1217.png,1,1,0,1,0,0,0,1,0,0,train
image_1218.png,1,1,0,0,0,0,1,1,0,0,train
image_1219.png,1,0,1,0,0,0,1,0,0,0,train
image_1220.png,0,0,0,1,1,0,0,1,0,0,train
image_1221.png,1,1,1,0,1,1,1,0,0,0,train
image_1222.png,0,0,1,0,1,0,0,0,1,0,train
image_1223.png,1,0,1,1,1,1,0,0,0,1,train
image_1224.png,0,0,0,1,1,1,0,1,1,0,train
image_1225.png,1,0,1,1,1,0,1,0,1,1,train
image_1226.png,0,1,0,0,1,1,0,0,1,0,train
image_1227.png,1,1,0,1,1,1,0,1,0,0,val
image_1228.png,1,1,1,1,0,0,0,1,0,1,val
image_1229.png,1,0,1,1,1,0,0,0,0,1,train
image_1230.png,0,1,0,0,1,0,1,1,1,0,val
image_1231.png,0,1,1,1,1,0,0,1,1,1,train
image_1232.png,0,0,0,1,0,0,0,1,1,0,train
image_1233.png,0,0,0,0,0,1,0,1,0,0,train
image_1234.png,1,0,0,1,1,0,0,0,1,0,val
image_1235.png,0,1,0,1,1,0,1,0,0,0,train
image_1236.png,0,1,0,1,0,0,1,0,0,0,train
image_1237.png,0,1,1,1,0,1,1,0,0,0,train
image_1238.png,0,0,1,1,1,0,1,0,0,0,train
image_1239.png,1,0,0,0,0,1,0,0,1,1,train
image_1240.png,1,0,1,1,1,1,0,0,1,1,train
image_1241.png,0,1,0,1,0,1,0,1,0,1,train
image_1242.png,0,1,1,0,1,0,0,1,0,0,val
image_1243.png,0,1,0,1,1,1,0,1,1,0,train
image_1244.png,0,0,0,0,0,0,1,1,0,0,train
image_1245.png,1,1,1,0,1,0,0,1,0,1,train
image_1246.png,1,0,1,1,0,0,1,1,1,1,train
image_1247.png,0,0,1,0,1,0,1,0,1,0,train
image_1248.png,1,0,0,1,0,1,1,0,0,0,train
image_1249.png,1,0,0,0,0,1,0,1,1,1,train
image_1250.png,1,0,1,1,0,0,0,1,1,1,train
image_1251.png,0,1,1,1,1,1,1,1,0,1,train
image_1252.png,0,1,1,1,0,1,0,0,1,1,train
image_1253.png,1,1,1,1,0,0,1,0,1,1,val
image_1254.png,1,0,0,1,0,0,0,0,1,0,train
image_1255.png,1,0,0,1,1,1,1,1,1,0,train
image_1256.png,1,1,0,0,0,0,0,1,1,0,train
image_1257.png,1,1,0,1,0,0,0,1,0,0,train
image_1258.png,1,0,0,1,0,0,1,1,1,0,train
image_1259.png,0,1,1,1,0,1,0,0,1,1,train
image_1260.png,1,1,1,0,0,0,0,0,1,1,train
image_1261.png,0,0,0,0,1,1,1,1,1,0,train
image_1262.png,0,1,0,0,0,1,1,1,1,0,train
image_1263.png,1,0,1,1,1,0,1,1,0,1,train
image_1264.png,1,1,0,0,0,0,1,0,0,0,val
image_1265.png,1,0,0,1,0,1,1,0,0,0,val
image_1266.png,1,0,1,1,1,0,0,1,1,1,train
image_1267.png,0,0,0,1,0,0,1,1,1,0,val
image_1268.png,0,0,1,1,1,0,1,0,1,0,train
image_1269.png,1,1,0,1,1,0,1,0,0,0,train
image_1270.png,1,0,1,1,0,0,1,0,0,0,train
image_1271.png,1,1,1,0,0,1,1,0,0,0,train
image_1272.png,1,1,0,1,1,1,0,0,1,0,train
image_1273.png,1,0,0,0,1,1,1,0,1,0,train
image_1274.png,0,1,1,0,0,1,0,0,1,0,train
image_1275.png,0,0,1,0,1,0,0,1,0,0,train
image_1276.png,1,0,0,0,0,1,0,0,0,1,train
image_1277.png,0,1,0,1,0,0,1,0,1,0,train
image_1278.png,0,1,1,1,0,0,1,0,1,1,train
image_1279.png,0,1,0,0,0,1,0,0,1,0,val
image_1280.png,1,0,1,0,1,0,0,0,0,1,train
image_1281.png,0,1,1,1,0,1,1,0,1,1,train
image_1282.png,0,0,1,0,0,1,0,0,0,0,train
image_1283.png,1,0,0,0,0,1,1,0,1,1,train
image_1284.png,0,0,1,0,0,1,0,0,1,0,train
image_1285.png,1,1,0,1,1,1,1,1,1,0,train
image_1286.png,0,1,1,0,1,1,0,0,0,0,val
image_1287.png,1,1,1,1,0,1,1,1,1,1,val
image_1288.png,0,0,0,1,1,1,0,1,0,0,train
image_1289.png,0,1,0,1,0,1,0,1,0,1,train
image_1290.png,1,0,0,1,1,0,0,0,0,0,train
image_1291.png,1,1,1,1,0,1,1,1,0,1,train
image_1292.png,0,1,0,0,1,1,1,1,0,0,train
image_1293.png,0,0,0,1,0,0,0,0,1,0,train
image_1294.png,1,1,1,0,0,0,0,0,1,1,val
image_1295.png,0,0,0,0,0,0,1,1,0,0,train
image_1296.png,0,0,0,0,1,0,1,1,1,0,train
image_1297.png,1,0,1,0,1,0,0,0,1,1,train
image_1298.png,1,1,0,1,0,1,0,1,0,1,train
image_1299.png,0,0,0,1,1,1,0,0,1,0,train
image_1300.png,0,1,0,0,0,0,0,1,0,0,train
image_1301.png,0,1,0,0,1,0,0,1,0,0,train
image_1302.png,0,0,1,0,0,1,1,0,1,0,val
image_1303.png,0,0,0,0,0,1,1,0,1,0,train
image_1304.png,1,1,0,0,0,1,1,0,1,1,val
image_1305.png,1,1,1,1,1,0,1,1,1,1,train
image_1306.png,0,0,0,0,0,1,0,0,1,0,train
image_1307.png,1,0,0,0,1,0,0,0,0,0,val
image_1308.png,0,0,0,1,1,1,0,1,0,0,val
image_1309.png,1,1,1,1,0,1,0,0,0,1,train
image_1310.png,1,0,0,1,0,1,1,1,0,1,val
image_1311.png,1,1,0,1,0,1,0,0,0,1,val
image_1312.png,1,0,1,1,1,1,0,0,0,1,train
image_1313.png,1,1,1,1,1,1,1,0,1,1,val
image_1314.png,1,1,0,0,1,0,1,0,0,0,train
image_1315.png,0,0,0,0,1,0,0,0,0,0,train
image_1316.png,0,0,1,1,1,0,1,1,1,0,train
image_1317.png,0,1,0,1,0,1,1,0,1,1,train
image_1318.png,1,0,0,0,1,1,1,1,0,0,val
image_1319.png,0,1,0,1,0,1,0,0,0,1,train
image_1320.png,1,0,0,0,0,0,1,0,0,0,train
image_1321.png,1,0,1,1,0,0,1,1,1,1,train
image_1322.png,0,1,0,1,0,0,1,0,1,0,train
image_1323.png,1,1,1,0,1,1,0,0,0,1,train
image_1324.png,0,0,1,1,0,0,1,0,0,0,val
image_1325.png,1,1,0,0,0,1,1,1,1,1,train
image_1326.png,1,0,1,0,1,1,1,1,0,1,val
image_1327.png,0,1,0,1,1,1,1,1,0,0,val
image_1328.png,0,0,0,1,1,1,1,1,1,0,train
image_1329.png,1,0,1,0,0,1,1,1,0,1,train
image_1330.png,0,1,0,0,0,1,0,0,0,0,train
image_1331.png,1,1,1,1,1,0,1,0,0,0,train
image_1332.png,0,0,1,1,1,1,0,0,0,0,val
image_1333.png,0,1,0,1,1,0,1,0,1,0,train
image_1334.png,1,1,1,1,0,0,0,1,1,1,train
image_1335.png,0,0,0,1,0,0,1,1,1,0,train
image_1336.png,1,0,1,0,1,0,1,1,1,1,val
image_1337.png,0,0,1,1,0,0,0,0,1,0,train
image_1338.png,1,0,1,1,1,1,0,0,1,1,train
image_1339.png,0,0,0,1,0,0,1,1,1,0,val
image_1340.png,0,1,0,0,0,0,1,0,1,0,train
image_1341.png,1,1,0,1,1,0,1,0,1,0,train
image_1342.png,0,0,1,1,1,1,1,0,0,0,train
image_1343.png,1,1,0,1,1,1,1,1,1,0,train
image_1344.png,0,0,1,0,1,0,0,0,0,0,val
image_1345.png,1,1,1,0,1,0,1,0,0,0,val
image_1346.png,1,0,1,0,0,1,1,0,1,1,train
image_1347.png,0,1,0,0,1,0,1,0,0,0,train
image_1348.png,0,0,1,1,0,0,0,0,0,0,train
image_1349.png,1,0,0,1,1,0,1,0,1,0,train
image_1350.png,0,0,1,1,1,1,1,0,1,0,train
image_1351.png,0,1,0,0,0,0,1,0,0,0,val
image_1352.png,1,0,0,1,1,1,1,1,1,0,train
image_1353.png,1,1,0,1,0,0,0,1,0,0,train
image_1354.png,1,0,1,0,0,1,0,1,0,1,train
image_1355.png,1,0,0,1,1,0,1,1,0,0,train
image_1356.png,1,1,1,1,0,1,1,1,1,1,train
image_1357.png,1,0,1,0,1,1,1,0,0,0,train
image_1358.png,0,0,0,1,1,0,0,0,0,0,train
image_1359.png,0,0,0,0,1,0,0,0,0,0,val
image_1360.png,0,1,1,1,1,1,0,0,0,1,val
image_1361.png,1,0,0,1,1,1,0,1,0,0,val
image_1362.png,0,0,1,0,1,1,0,0,1,0,train
image_1363.png,0,1,1,0,1,1,1,0,0,0,val
image_1364.png,1,0,1,0,1,0,0,1,1,1,train
image_1365.png,0,0,0,1,1,1,0,1,0,0,train
image_1366.png,0,1,1,0,0,0,1,1,0,0,train
image_1367.png,1,0,0,1,0,0,1,0,1,0,train
image_1368.png,0,1,1,0,1,1,1,0,1,0,train
image_1369.png,1,0,0,1,1,1,1,1,0,0,train
image_1370.png,1,0,0,0,0,1,0,1,0,1,train
image_1371.png,1,1,0,1,0,0,1,0,1,0,val
image_1372.png,1,1,1,1,1,1,1,0,1,1,train
image_1373.png,1,0,1,0,0,1,1,0,0,0,train
image_1374.png,0,0,0,0,0,1,0,0,1,0,train
image_1375.png,1,0,1,0,0,0,0,1,1,1,train
image_1376.png,0,1,1,0,1,0,1,1,0,0,train
image_1377.png,0,0,0,1,1,0,1,1,1,0,train
image_1378.png,0,0,1,1,0,1,1,0,1,0,train
image_1379.png,0,1,1,0,1,1,0,1,1,0,train
image_1380.png,0,1,1,1,0,0,0,1,1,1,train
image_1381.png,0,0,0,1,1,0,0,1,0,0,train
image_1382.png,1,0,0,1,1,1,0,1,0,0,val
image_1383.png,1,0,0,1,1,0,1,1,0,0,train
image_1384.png,0,1,1,0,1,1,0,0,1,0,val
image_1385.png,1,0,1,1,1,0,1,0,1,1,train
image_1386.png,0,0,0,0,0,0,0,0,0,0,val
image_1387.png,1,1,1,1,1,0,1,0,1,1,val
image_1388.png,1,1,1,1,0,0,0,0,1,1,val
image_1389.png,1,1,0,1,0,0,0,0,1,0,val
image_1390.png,1,1,1,1,1,1,1,1,0,1,train
image_1391.png,0,1,0,0,1,0,0,0,1,0,train
image_1392.png,0,1,1,0,0,0,1,1,0,0,train
image_1393.png,1,1,1,1,1,0,1,0,0,0,val
image_1394.png,0,0,1,0,1,0,1,1,0,0,val
image_1395.png,1,1,0,1,0,1,0,1,0,1,train
image_1396.png,1,0,0,1,0,1,1,1,1,1,train
image_1397.png,0,1,1,0,0,1,0,1,0,0,train
image_1398.png,0,0,1,1,1,0,0,0,0,0,train
image_1399.png,0,0,1,0,1,0,1,1,0,0,train
image_1400.png,1,1,0,0,0,0,0,0,1,0,val
image_1401.png,1,0,0,0,1,0,1,0,1,0,train
image_1402.png,1,0,1,0,1,1,0,0,1,1,train
image_1403.png,0,0,1,1,1,0,0,1,0,0,train
image_1404.png,0,1,0,1,1,0,1,0,1,0,train
image_1405.png,0,0,0,0,1,0,0,1,1,0,train
image_1406.png,0,1,0,0,1,0,1,1,0,0,train
image_1407.png,1,0,0,1,0,0,1,0,0,0,val
image_1408.png,1,1,1,0,0,0,0,0,0,1,train
image_1409.png,0,0,1,0,0,0,1,0,0,0,train
image_1410.png,1,0,1,1,1,1,1,1,0,1,train
image_1411.png,0,0,1,0,1,1,0,1,0,0,train
image_1412.png,0,0,0,1,1,1,0,0,0,0,val
image_1413.png,1,1,0,0,0,1,1,0,1,1,train
image_1414.png,1,0,0,1,0,0,1,1,0,0,val
image_1415.png,0,1,0,1,0,0,0,0,0,0,train
image_1416.png,1,1,1,0,0,1,0,0,0,1,train
image_1417.png,0,0,0,0,0,0,1,1,1,0,train
image_1418.png,0,0,0,1,0,1,0,0,1,0,train
image_1419.png,0,0,0,0,1,0,1,1,1,0,val
image_1420.png,1,0,1,0,1,0,0,0,1,1,train
image_1421.png,1,0,1,0,1,0,0,0,0,1,train
image_1422.png,0,1,0,0,1,1,1,0,1,0,train
image_1423.png,1,0,0,1,1,0,1,1,0,0,train
image_1424.png,0,1,1,1,0,1,0,0,1,1,train
image_1425.png,1,1,0,1,1,1,1,0,1,0,train
image_1426.png,1,0,0,0,0,1,0,0,0,1,train
image_1427.png,1,1,0,0,0,1,0,1,0,1,val
image_1428.png,1,1,0,1,0,1,0,1,1,1,train
image_1429.png,0,0,0,0,0,1,1,1,1,0,train
image_1430.png,0,1,0,0,0,0,1,0,0,0,val
image_1431.png,1,0,1,0,1,1,0,0,1,1,train
image_1432.png,0,1,0,0,1,0,0,1,1,0,train
image_1433.png,0,0,1,1,0,0,0,1,1,0,train
image_1434.png,0,0,0,0,1,1,1,1,1,0,train
image_1435.png,0,0,1,1,1,0,0,0,0,0,train
image_1436.png,0,0,1,1,1,1,1,0,0,0,val
